             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          28016709  physical Phase1 - erandiac  R   15:28:49      1 spartan-bm117
       28069324_15  physical cal_mode trotterl  R 1-06:28:11      1 spartan-bm116
       28069324_16  physical cal_mode trotterl  R 1-06:28:11      1 spartan-bm116
       28069324_17  physical cal_mode trotterl  R 1-06:28:11      1 spartan-bm116
          28016708  physical Phase1 - erandiac  R   15:39:51      1 spartan-bm117
       28069324_14  physical cal_mode trotterl  R 1-06:34:43      1 spartan-bm091
          28093224  physical F3.slurm    ninht  R   15:27:19      1 spartan-bm123
          28093225  physical F4.slurm    ninht  R   15:27:19      1 spartan-bm123
          28093221  physical F4.slurm    ninht  R   15:28:19      1 spartan-bm123
          28093222  physical F3.slurm    ninht  R   15:28:19      1 spartan-bm123
       28069324_13  physical cal_mode trotterl  R 1-06:51:46      1 spartan-bm085
          28093219  physical F3.slurm    ninht  R   15:41:21      1 spartan-bm116
          28093218  physical F4.slurm    ninht  R   15:41:52      1 spartan-bm113
          28093213  physical F3.slurm    ninht  R   15:42:52      1 spartan-bm113
          28093215  physical F4.slurm    ninht  R   15:42:52      1 spartan-bm113
          28093216  physical F3.slurm    ninht  R   15:42:52      1 spartan-bm113
          28093212  physical F4.slurm    ninht  R   15:47:23      1 spartan-bm113
          28093207  physical F3.slurm    ninht  R   15:49:23      1 spartan-bm113
          28093209  physical F4.slurm    ninht  R   15:49:23      1 spartan-bm113
          28093210  physical F3.slurm    ninht  R   15:49:23      1 spartan-bm113
          28016707  physical Phase1 - erandiac  R   16:24:30      1 spartan-bm118
          28093206  physical F4.slurm    ninht  R   16:07:57      1 spartan-bm123
          28016706  physical Phase1 - erandiac  R   16:33:32      1 spartan-bm118
          28016705  physical Phase1 - erandiac  R   16:35:02      1 spartan-bm118
          28093204  physical F3.slurm    ninht  R   16:34:02      1 spartan-bm117
          28093201  physical F3.slurm    ninht  R   16:35:33      1 spartan-bm117
          28093203  physical F4.slurm    ninht  R   16:35:33      1 spartan-bm117
          28093198  physical F3.slurm    ninht  R   16:38:33      1 spartan-bm118
          28093200  physical F4.slurm    ninht  R   16:38:33      1 spartan-bm118
          28093197  physical F4.slurm    ninht  R   16:40:03      1 spartan-bm118
          28093195  physical F3.slurm    ninht  R   16:40:04      1 spartan-bm118
          28093186  physical F3.slurm    ninht  R   16:42:34      1 spartan-bm118
          28093189  physical F3.slurm    ninht  R   16:42:34      1 spartan-bm118
          28093192  physical F3.slurm    ninht  R   16:42:34      1 spartan-bm118
          28093183  physical F3.slurm    ninht  R   16:47:05      1 spartan-bm118
          28138216  physical dirmult2    ysfoo  R    1:59:09      1 spartan-bm066
          28138215  physical mmial2.r    ysfoo  R    2:01:10      1 spartan-bm123
          28138213  physical dirmult1    ysfoo  R    2:03:10      1 spartan-bm061
          28138211  physical mmial1.r    ysfoo  R    2:07:11      1 spartan-bm066
          28016710  physical Phase1 - erandiac  R   10:59:54      1 spartan-bm123
          28093194  physical F4.slurm    ninht  R   19:07:06      1 spartan-bm111
          28093191  physical F4.slurm    ninht  R   19:08:07      1 spartan-bm055
        28116453_4  physical R1C1_20.    jjian  R    4:21:09      1 spartan-bm055
        28116336_4  physical R1C1_9.s    jjian  R    5:00:16      1 spartan-bm115
        28117323_8  physical R1C1_27.    jjian  R    3:55:34      1 spartan-bm113
        28117324_8  physical R1C1_28.    jjian  R    3:55:34      1 spartan-bm116
        28117322_4  physical R1C1_26.    jjian  R    3:58:35      1 spartan-bm091
        28116452_9  physical R1C1_19.    jjian  R    4:24:40      1 spartan-bm115
        28116450_4  physical R1C1_18.    jjian  R    4:25:40      1 spartan-bm066
        28116452_8  physical R1C1_19.    jjian  R    4:25:40      1 spartan-bm066
        28116392_8  physical R1C1_14.    jjian  R    4:39:12      1 spartan-bm116
       28116180_62  physical R1C1_0.s    jjian  R    3:53:04      1 spartan-bm123
        28117309_4  physical R1C1_23.    jjian  R    4:14:08      1 spartan-bm113
        28117306_5  physical R1C1_21.    jjian  R    4:19:39      1 spartan-bm118
        28117306_4  physical R1C1_21.    jjian  R    4:20:39      1 spartan-bm116
        28116288_5  physical R1C1_1.s    jjian  R    3:53:04      1 spartan-bm123
        28116289_6  physical R1C1_2.s    jjian  R    3:53:04      1 spartan-bm123
        28117311_5  physical R1C1_25.    jjian  R    4:10:07      1 spartan-bm118
        28116448_6  physical R1C1_16.    jjian  R    1:03:56      1 spartan-bm064
        28116338_8  physical R1C1_10.    jjian  R    1:29:33      1 spartan-bm113
        28116336_6  physical R1C1_9.s    jjian  R    1:30:03      1 spartan-bm062
       28116335_10  physical R1C1_8.s    jjian  R    1:32:04      1 spartan-bm116
        28116332_6  physical R1C1_6.s    jjian  R    1:35:34      1 spartan-bm115
        28116293_7  physical R1C1_5.s    jjian  R    1:37:05      1 spartan-bm113
          28104435  physical Bismark_ terubuta  R    2:07:11      1 spartan-bm066
          28104436  physical Bismark_ terubuta  R    2:07:11      1 spartan-bm066
        28116290_8  physical R1C1_3.s    jjian  R    3:53:04      1 spartan-bm123
        28117306_3  physical R1C1_21.    jjian  R    6:36:04      1 spartan-bm062
          28139872  physical MxFlw_sh halipour  R    1:20:01      1 spartan-bm061
       28116391_10  physical R1C1_12.    jjian  R    1:27:03      1 spartan-bm116
        28116390_9  physical R1C1_13.    jjian  R    1:27:33      1 spartan-bm116
        28116388_6  physical R1C1_11.    jjian  R    1:29:03      1 spartan-bm123
        28116334_6  physical R1C1_7.s    jjian  R    1:35:04      1 spartan-bm123
        28116293_6  physical R1C1_5.s    jjian  R    1:40:05      1 spartan-bm115
        28116292_9  physical R1C1_4.s    jjian  R    1:45:37      1 spartan-bm118
        28116290_9  physical R1C1_3.s    jjian  R    1:49:37      1 spartan-bm118
        28116452_7  physical R1C1_19.    jjian  R    6:47:36      1 spartan-bm117
          28139868  physical MxFlw_sh halipour  R    1:26:33      1 spartan-bm123
        28116289_7  physical R1C1_2.s    jjian  R    1:58:39      1 spartan-bm113
       28116180_63  physical R1C1_0.s    jjian  R    2:10:12      1 spartan-bm113
        28117324_9  physical R1C1_28.    jjian  R    2:12:12      1 spartan-bm088
       28117323_10  physical R1C1_27.    jjian  R    2:17:13      1 spartan-bm059
          28104434  physical Bismark_ terubuta  R    2:20:44      1 spartan-bm064
        28117309_5  physical R1C1_23.    jjian  R    2:35:47      1 spartan-bm117
        28116453_5  physical R1C1_20.    jjian  R    2:48:20      1 spartan-bm123
       28116452_10  physical R1C1_19.    jjian  R    2:49:20      1 spartan-bm117
        28116332_5  physical R1C1_6.s    jjian  R    3:34:30      1 spartan-bm116
       28116394_10  physical R1C1_15.    jjian  R    1:24:32      1 spartan-bm115
       28116392_10  physical R1C1_14.    jjian  R    1:26:03      1 spartan-bm116
        28117323_9  physical R1C1_27.    jjian  R    2:24:15      1 spartan-bm088
        28117322_5  physical R1C1_26.    jjian  R    2:28:46      1 spartan-bm099
        28117310_5  physical R1C1_24.    jjian  R    2:35:17      1 spartan-bm118
        28117307_7  physical R1C1_22.    jjian  R    2:45:49      1 spartan-bm118
        28117306_6  physical R1C1_21.    jjian  R    2:46:49      1 spartan-bm123
        28116450_5  physical R1C1_18.    jjian  R    2:53:51      1 spartan-bm113
        28116448_5  physical R1C1_16.    jjian  R    3:05:23      1 spartan-bm118
        28116334_5  physical R1C1_7.s    jjian  R    3:29:59      1 spartan-bm117
        28116288_6  physical R1C1_1.s    jjian  R    2:10:12      1 spartan-bm118
        28117311_7  physical R1C1_25.    jjian  R    2:34:17      1 spartan-bm123
        28116394_9  physical R1C1_15.    jjian  R    3:09:24      1 spartan-bm117
        28116392_9  physical R1C1_14.    jjian  R    3:10:55      1 spartan-bm113
        28116391_9  physical R1C1_12.    jjian  R    3:14:55      1 spartan-bm113
        28116390_8  physical R1C1_13.    jjian  R    3:19:26      1 spartan-bm113
        28116336_5  physical R1C1_9.s    jjian  R    3:24:58      1 spartan-bm123
        28116335_9  physical R1C1_8.s    jjian  R    3:25:58      1 spartan-bm088
        28116293_5  physical R1C1_5.s    jjian  R    3:47:02      1 spartan-bm113
          28131440  physical mmial0.r    ysfoo  R   12:43:16      1 spartan-bm114
        28116390_7  physical R1C1_13.    jjian  R    3:20:57      1 spartan-bm115
        28116338_7  physical R1C1_10.    jjian  R    3:23:57      1 spartan-bm113
       28069324_10  physical cal_mode trotterl  R 1-12:05:57      1 spartan-bm116
       28069324_11  physical cal_mode trotterl  R 1-12:05:57      1 spartan-bm116
          28093234  physical F3.slurm    ninht  R   13:25:55      1 spartan-bm117
          28093236  physical F4.slurm    ninht  R   14:04:32      1 spartan-bm104
          28093237  physical F3.slurm    ninht  R   13:25:55      1 spartan-bm117
        28069324_9  physical cal_mode trotterl  R 1-21:10:22      1 spartan-bm116
        28069324_8  physical cal_mode trotterl  R 2-01:00:36      1 spartan-bm107
        28069324_6  physical cal_mode trotterl  R 2-01:24:33      1 spartan-bm107
        28069324_1  physical cal_mode trotterl  R 2-01:26:04      1 spartan-bm107
        28069324_2  physical cal_mode trotterl  R 2-01:26:04      1 spartan-bm108
        28069324_4  physical cal_mode trotterl  R 2-01:26:04      1 spartan-bm112
        28069324_5  physical cal_mode trotterl  R 2-01:26:04      1 spartan-bm115
          28093239  physical F4.slurm    ninht  R   12:39:45      1 spartan-bm118
          28136511  physical     bash  joshlee  R    6:33:33      1 spartan-bm105
     28117625_2652  physical M1N3F1;r   zhuol4  R       4:39      1 spartan-bm104
     28117624_2638  physical M1N3F1;r   zhuol4  R       5:40      1 spartan-bm105
     28117625_2649  physical M1N3F1;r   zhuol4  R       7:40      1 spartan-bm114
     28117625_2650  physical M1N3F1;r   zhuol4  R       7:40      1 spartan-bm123
     28117625_2651  physical M1N3F1;r   zhuol4  R       7:40      1 spartan-bm057
     28117625_2647  physical M1N3F1;r   zhuol4  R       8:10      1 spartan-bm117
     28117625_2648  physical M1N3F1;r   zhuol4  R       8:10      1 spartan-bm058
     28117624_2637  physical M1N3F1;r   zhuol4  R      11:41      1 spartan-bm055
     28117625_2645  physical M1N3F1;r   zhuol4  R      19:14      1 spartan-bm094
     28117622_2645  physical M1N3F1;r   zhuol4  R       5:40      1 spartan-bm105
     28117622_2644  physical M1N3F1;r   zhuol4  R       6:40      1 spartan-bm094
     28117622_2641  physical M1N3F1;r   zhuol4  R       7:10      1 spartan-bm117
     28117622_2642  physical M1N3F1;r   zhuol4  R       7:10      1 spartan-bm057
     28117622_2643  physical M1N3F1;r   zhuol4  R       7:10      1 spartan-bm057
     28117624_2636  physical M1N3F1;r   zhuol4  R      12:42      1 spartan-bm055
     28117625_2646  physical M1N3F1;r   zhuol4  R      16:13      1 spartan-bm104
     28117625_2655  physical M1N3F1;r   zhuol4  R       4:09      1 spartan-bm104
     28117625_2656  physical M1N3F1;r   zhuol4  R       4:09      1 spartan-bm110
     28117625_2657  physical M1N3F1;r   zhuol4  R       4:09      1 spartan-bm057
     28117624_2639  physical M1N3F1;r   zhuol4  R       4:39      1 spartan-bm110
     28117625_2653  physical M1N3F1;r   zhuol4  R       4:39      1 spartan-bm110
     28117625_2654  physical M1N3F1;r   zhuol4  R       4:39      1 spartan-bm059
     28117622_2639  physical M1N3F1;r   zhuol4  R      15:43      1 spartan-bm104
     28117622_2640  physical M1N3F1;r   zhuol4  R      15:43      1 spartan-bm104
     28117622_2638  physical M1N3F1;r   zhuol4  R      18:43      1 spartan-bm094
     28117622_2647  physical M1N3F1;r   zhuol4  R       3:39      1 spartan-bm110
     28117622_2646  physical M1N3F1;r   zhuol4  R       4:09      1 spartan-bm057
          28138340  physical user.ang    akong  R      24:45      1 spartan-bm057
          28138341  physical user.ang    akong  R      24:45      1 spartan-bm057
          28138338  physical user.ang    akong  R      49:22      1 spartan-bm057
          28138339  physical user.ang    akong  R      49:22      1 spartan-bm057
          28139370  physical Mapping_ terubuta  R    3:35:30      1 spartan-bm111
        28063132_4  physical    ARMAM  haikunz  R   13:22:24      1 spartan-bm111
        28063132_5  physical    ARMAM  haikunz  R   13:22:24      1 spartan-bm114
       28063130_54  physical      ARM  haikunz  R   12:55:49      1 spartan-bm055
        28127507_6  physical halfpipe yatoende  R    5:37:23      1 spartan-bm111
        28127507_7  physical halfpipe yatoende  R    5:37:23      1 spartan-bm111
        28127507_8  physical halfpipe yatoende  R    5:37:23      1 spartan-bm111
        28127507_5  physical halfpipe yatoende  R    8:02:51      1 spartan-bm111
        28127507_4  physical halfpipe yatoende  R    8:33:26      1 spartan-bm110
        28127507_2  physical halfpipe yatoende  R    9:07:03      1 spartan-bm110
        28127507_3  physical halfpipe yatoende  R    9:07:03      1 spartan-bm110
     28035787_3996  physical multi_mo shuciliu  R    6:43:05      1 spartan-bm106
        28127507_1  physical halfpipe yatoende  R   14:01:32      1 spartan-bm107
     28035787_4008  physical multi_mo shuciliu  R    5:37:23      1 spartan-bm111
     28035787_4022  physical multi_mo shuciliu  R    4:45:43      1 spartan-bm055
     28035787_4050  physical multi_mo shuciliu  R    2:13:12      1 spartan-bm114
     28035787_4052  physical multi_mo shuciliu  R    2:00:09      1 spartan-bm114
          28142266 physical, EGGnog-M mjespers PD       0:00      1 (Resources)
          28142925 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142924 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142923 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142922 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142921 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142920 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142919 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142918 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142917 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142916 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142915 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142914 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142913 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142912 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142911 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28142910 physical, ipp_SAM_ tianxiao PD       0:00      1 (Priority)
          28139916 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139919 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139918 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139917 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139922 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139921 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139920 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139926 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139925 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139924 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139923 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139932 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139931 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139930 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139928 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139927 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139941 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139940 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139939 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139938 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139937 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139936 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139935 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139934 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139933 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139977 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139961 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139952 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139944 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139943 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139942 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139984 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139983 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139982 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139980 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139979 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139978 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139986 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139985 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139987 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139989 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139988 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139990 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139992 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139991 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139993 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139995 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139994 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140134 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140133 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140131 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140128 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140127 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140126 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140125 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140124 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140123 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140122 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140121 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140120 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140118 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140117 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140116 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140115 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140114 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140113 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140112 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140111 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140110 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140109 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140108 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140107 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140106 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140105 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140104 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140103 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140102 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140101 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140100 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140099 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140098 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140097 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140096 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140095 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140094 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140093 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140092 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140091 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140090 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140089 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140088 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140087 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140086 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140085 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140084 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140083 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140082 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140081 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140080 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140079 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140078 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140077 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140076 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140075 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140074 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140073 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140072 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140071 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140070 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140069 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140068 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140067 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140066 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140065 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140064 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140063 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140062 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140061 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140060 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140059 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140056 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140055 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140054 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140053 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140052 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140051 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140050 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140049 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140048 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140046 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140045 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140044 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140043 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140042 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140041 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140040 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140039 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140038 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140037 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140036 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140035 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140034 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140033 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140032 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140031 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140030 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140029 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140028 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140027 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140026 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140025 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140024 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140023 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140022 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140021 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140020 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140019 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
